species,x_Ge,T_K,seed,D_eff_final,D_SiGe_analytic_cm2_s,relative_difference_pct,stop_reason,step_count,total_dopant_hops,elapsed_wallclock_sec
Phosphorus,0.0250,1273.15,202,1.242503e-14,1.273241e-14,2.4141,converged_Deff,7800000,7800000,18.87
Phosphorus,0.0250,1273.15,303,1.285401e-14,1.273241e-14,0.9551,converged_Deff,6900000,6900000,16.80
Phosphorus,0.0250,1273.15,404,1.301505e-14,1.273241e-14,2.2199,converged_Deff,6650000,6650000,16.01
Phosphorus,0.0250,1273.15,505,1.293268e-14,1.273241e-14,1.5730,converged_Deff,6000000,6000000,14.41
Phosphorus,0.0250,1273.15,606,1.293822e-14,1.273241e-14,1.6165,converged_Deff,6950000,6950000,16.75
Phosphorus,0.0250,1273.15,707,1.252561e-14,1.273241e-14,1.6242,converged_Deff,6350000,6350000,15.49
Phosphorus,0.0250,1273.15,808,1.239988e-14,1.273241e-14,2.6116,converged_Deff,9100000,9100000,22.25
Phosphorus,0.0500,1273.15,101,1.267732e-14,1.295718e-14,2.1599,converged_Deff,8450000,8450000,20.39
Phosphorus,0.0500,1273.15,202,1.267683e-14,1.295718e-14,2.1637,converged_Deff,7800000,7800000,18.93
Phosphorus,0.0500,1273.15,303,1.311450e-14,1.295718e-14,1.2141,converged_Deff,6900000,6900000,16.94
Phosphorus,0.0500,1273.15,404,1.327881e-14,1.295718e-14,2.4822,converged_Deff,6650000,6650000,16.02
Phosphorus,0.0500,1273.15,505,1.319477e-14,1.295718e-14,1.8336,converged_Deff,6000000,6000000,14.45
Phosphorus,0.0500,1273.15,606,1.320042e-14,1.295718e-14,1.8772,converged_Deff,6950000,6950000,16.78
Phosphorus,0.0500,1273.15,707,1.277945e-14,1.295718e-14,1.3717,converged_Deff,6350000,6350000,15.49
Phosphorus,0.0500,1273.15,808,1.265117e-14,1.295718e-14,2.3617,converged_Deff,9100000,9100000,22.11
Phosphorus,0.0750,1273.15,101,1.293420e-14,1.318593e-14,1.9090,converged_Deff,8450000,8450000,20.45
Phosphorus,0.0750,1273.15,202,1.293370e-14,1.318593e-14,1.9128,converged_Deff,7800000,7800000,18.86
Phosphorus,0.0750,1273.15,303,1.338024e-14,1.318593e-14,1.4736,converged_Deff,6900000,6900000,16.70
Phosphorus,0.0750,1273.15,404,1.354788e-14,1.318593e-14,2.7450,converged_Deff,6650000,6650000,16.11
Phosphorus,0.0750,1273.15,505,1.346213e-14,1.318593e-14,2.0947,converged_Deff,6000000,6000000,14.50
Phosphorus,0.0750,1273.15,606,1.346790e-14,1.318593e-14,2.1384,converged_Deff,6950000,6950000,16.92
Phosphorus,0.0750,1273.15,707,1.303840e-14,1.318593e-14,1.1188,converged_Deff,6350000,6350000,15.40
Phosphorus,0.0750,1273.15,808,1.290752e-14,1.318593e-14,2.1114,converged_Deff,9100000,9100000,22.13
Phosphorus,0.1000,1273.15,101,1.319626e-14,1.341871e-14,1.6578,converged_Deff,8450000,8450000,20.44
Phosphorus,0.1000,1273.15,202,1.319575e-14,1.341871e-14,1.6616,converged_Deff,7800000,7800000,18.83
Phosphorus,0.1000,1273.15,303,1.365134e-14,1.341871e-14,1.7336,converged_Deff,6900000,6900000,16.62
Phosphorus,0.1000,1273.15,404,1.382237e-14,1.341871e-14,3.0082,converged_Deff,6650000,6650000,16.22
Phosphorus,0.1000,1273.15,505,1.373489e-14,1.341871e-14,2.3562,converged_Deff,6000000,6000000,14.43
Phosphorus,0.1000,1273.15,606,1.374077e-14,1.341871e-14,2.4001,converged_Deff,6950000,6950000,16.77
Phosphorus,0.1000,1273.15,707,1.330257e-14,1.341871e-14,0.8655,converged_Deff,6350000,6350000,15.49
Phosphorus,0.1000,1273.15,808,1.316904e-14,1.341871e-14,1.8606,converged_Deff,9100000,9100000,22.23
Phosphorus,0.1250,1273.15,101,1.346360e-14,1.365561e-14,1.4061,converged_Deff,8450000,8450000,20.42
Phosphorus,0.1250,1273.15,202,1.346308e-14,1.365561e-14,1.4099,converged_Deff,7800000,7800000,19.06
Phosphorus,0.1250,1273.15,303,1.392790e-14,1.365561e-14,1.9940,converged_Deff,6900000,6900000,16.72
Phosphorus,0.1250,1273.15,404,1.410240e-14,1.365561e-14,3.2718,converged_Deff,6650000,6650000,16.06
Phosphorus,0.1250,1273.15,505,1.401314e-14,1.365561e-14,2.6182,converged_Deff,6000000,6000000,14.62
Phosphorus,0.1250,1273.15,606,1.401914e-14,1.365561e-14,2.6622,converged_Deff,6950000,6950000,17.02
Phosphorus,0.1250,1273.15,707,1.357206e-14,1.365561e-14,0.6118,converged_Deff,6350000,6350000,15.30
Phosphorus,0.1250,1273.15,808,1.343583e-14,1.365561e-14,1.6094,converged_Deff,9100000,9100000,21.83
Phosphorus,0.1500,1273.15,101,1.373633e-14,1.389669e-14,1.1539,converged_Deff,8450000,8450000,20.82
Phosphorus,0.1500,1273.15,202,1.373580e-14,1.389669e-14,1.1577,converged_Deff,7800000,7800000,19.04
Phosphorus,0.1500,1273.15,303,1.421003e-14,1.389669e-14,2.2548,converged_Deff,6900000,6900000,16.65
Phosphorus,0.1500,1273.15,404,1.438806e-14,1.389669e-14,3.5359,converged_Deff,6650000,6650000,16.29
Phosphorus,0.1500,1273.15,505,1.429700e-14,1.389669e-14,2.8807,converged_Deff,6000000,6000000,14.95
Phosphorus,0.1500,1273.15,606,1.430312e-14,1.389669e-14,2.9247,converged_Deff,6950000,6950000,16.72
Phosphorus,0.1500,1273.15,707,1.384699e-14,1.389669e-14,0.3576,converged_Deff,6350000,6350000,15.28
Phosphorus,0.1500,1273.15,808,1.370800e-14,1.389669e-14,1.3578,converged_Deff,9100000,9100000,22.16
Phosphorus,0.1750,1273.15,101,1.401455e-14,1.414202e-14,0.9013,converged_Deff,8450000,8450000,20.54
Phosphorus,0.1750,1273.15,202,1.401401e-14,1.414202e-14,0.9052,converged_Deff,7800000,7800000,19.05
Phosphorus,0.1750,1273.15,303,1.449785e-14,1.414202e-14,2.5161,converged_Deff,6900000,6900000,16.70
Phosphorus,0.1750,1273.15,404,1.467948e-14,1.414202e-14,3.8005,converged_Deff,6650000,6650000,16.11
Phosphorus,0.1750,1273.15,505,1.458658e-14,1.414202e-14,3.1435,converged_Deff,6000000,6000000,14.57
Phosphorus,0.1750,1273.15,606,1.459282e-14,1.414202e-14,3.1877,converged_Deff,6950000,6950000,16.71
Phosphorus,0.1750,1273.15,707,1.412745e-14,1.414202e-14,0.1030,converged_Deff,6350000,6350000,15.28
Phosphorus,0.1750,1273.15,808,1.398564e-14,1.414202e-14,1.1057,converged_Deff,9100000,9100000,21.74
Phosphorus,0.2000,1273.15,101,1.429838e-14,1.439168e-14,0.6483,converged_Deff,8450000,8450000,20.20
Phosphorus,0.2000,1273.15,202,1.429782e-14,1.439168e-14,0.6522,converged_Deff,7800000,7800000,18.76
Phosphorus,0.2000,1273.15,303,1.479146e-14,1.439168e-14,2.7778,converged_Deff,6900000,6900000,16.74
Phosphorus,0.2000,1273.15,404,1.497678e-14,1.439168e-14,4.0655,converged_Deff,6650000,6650000,15.91
Phosphorus,0.2000,1273.15,505,1.488199e-14,1.439168e-14,3.4069,converged_Deff,6000000,6000000,14.60
Phosphorus,0.2000,1273.15,606,1.488836e-14,1.439168e-14,3.4512,converged_Deff,6950000,6950000,16.77
Phosphorus,0.2000,1273.15,707,1.441356e-14,1.439168e-14,0.1520,converged_Deff,6350000,6350000,15.49
Phosphorus,0.2000,1273.15,808,1.426888e-14,1.439168e-14,0.8533,converged_Deff,9100000,9100000,21.81
Phosphorus,0.2250,1273.15,101,1.458792e-14,1.464575e-14,0.3949,converged_Deff,8450000,8450000,20.44
Phosphorus,0.2250,1273.15,202,1.458735e-14,1.464575e-14,0.3987,converged_Deff,7800000,7800000,19.10
Phosphorus,0.2250,1273.15,303,1.509099e-14,1.464575e-14,3.0400,converged_Deff,6900000,6900000,16.60
Phosphorus,0.2250,1273.15,404,1.528006e-14,1.464575e-14,4.3310,converged_Deff,6650000,6650000,16.09
Phosphorus,0.2250,1273.15,505,1.518335e-14,1.464575e-14,3.6707,converged_Deff,6000000,6000000,14.50
Phosphorus,0.2250,1273.15,606,1.518985e-14,1.464575e-14,3.7150,converged_Deff,6950000,6950000,16.95
Phosphorus,0.2250,1273.15,707,1.470544e-14,1.464575e-14,0.4075,converged_Deff,6350000,6350000,15.47
Phosphorus,0.2250,1273.15,808,1.455783e-14,1.464575e-14,0.6003,converged_Deff,9100000,9100000,22.07
Phosphorus,0.2500,1273.15,101,1.488329e-14,1.490431e-14,0.1410,converged_Deff,8450000,8450000,20.50
Phosphorus,0.2500,1273.15,202,1.488271e-14,1.490431e-14,0.1449,converged_Deff,7800000,7800000,18.96
Phosphorus,0.2500,1273.15,303,1.539654e-14,1.490431e-14,3.3026,converged_Deff,6900000,6900000,16.76
Phosphorus,0.2500,1273.15,404,1.558944e-14,1.490431e-14,4.5969,converged_Deff,6650000,6650000,16.08
Phosphorus,0.2500,1273.15,505,1.549078e-14,1.490431e-14,3.9349,converged_Deff,6000000,6000000,14.39
Phosphorus,0.2500,1273.15,606,1.549741e-14,1.490431e-14,3.9794,converged_Deff,6950000,6950000,16.87
Phosphorus,0.2500,1273.15,707,1.500319e-14,1.490431e-14,0.6634,converged_Deff,6350000,6350000,15.48
Phosphorus,0.2500,1273.15,808,1.485259e-14,1.490431e-14,0.3470,converged_Deff,9100000,9100000,22.16
Phosphorus,0.2750,1273.15,101,1.518461e-14,1.516743e-14,0.1133,converged_Deff,8450000,8450000,20.39
Phosphorus,0.2750,1273.15,202,1.518402e-14,1.516743e-14,0.1094,converged_Deff,7800000,7800000,18.87
Phosphorus,0.2750,1273.15,303,1.570826e-14,1.516743e-14,3.5657,converged_Deff,6900000,6900000,16.87
Phosphorus,0.2750,1273.15,404,1.590506e-14,1.516743e-14,4.8633,converged_Deff,6650000,6650000,16.02
Phosphorus,0.2750,1273.15,505,1.580440e-14,1.516743e-14,4.1996,converged_Deff,6000000,6000000,14.44
Phosphorus,0.2750,1273.15,606,1.581116e-14,1.516743e-14,4.2442,converged_Deff,6950000,6950000,16.90
Phosphorus,0.2750,1273.15,707,1.530694e-14,1.516743e-14,0.9198,converged_Deff,6350000,6350000,15.40
Phosphorus,0.2750,1273.15,808,1.515329e-14,1.516743e-14,0.0932,converged_Deff,9100000,9100000,22.00
Phosphorus,0.3000,1273.15,101,1.549200e-14,1.543520e-14,0.3680,converged_Deff,8450000,8450000,20.41
Phosphorus,0.3000,1273.15,202,1.549140e-14,1.543520e-14,0.3641,converged_Deff,7800000,7800000,18.91
Phosphorus,0.3000,1273.15,303,1.602625e-14,1.543520e-14,3.8292,converged_Deff,6900000,6900000,17.00
Phosphorus,0.3000,1273.15,404,1.622703e-14,1.543520e-14,5.1301,converged_Deff,6650000,6650000,16.11
Phosphorus,0.3000,1273.15,505,1.612433e-14,1.543520e-14,4.4647,converged_Deff,6000000,6000000,14.48
Phosphorus,0.3000,1273.15,606,1.613124e-14,1.543520e-14,4.5094,converged_Deff,6950000,6950000,16.67
Phosphorus,0.3000,1273.15,707,1.561680e-14,1.543520e-14,1.1766,converged_Deff,6350000,6350000,15.38
Phosphorus,0.3000,1273.15,808,1.546005e-14,1.543520e-14,0.1610,converged_Deff,9100000,9100000,22.20
Phosphorus,0.3250,1273.15,101,1.580558e-14,1.570769e-14,0.6232,converged_Deff,8450000,8450000,20.52
Phosphorus,0.3250,1273.15,202,1.580497e-14,1.570769e-14,0.6193,converged_Deff,7800000,7800000,18.85
Phosphorus,0.3250,1273.15,303,1.635064e-14,1.570769e-14,4.0932,converged_Deff,6900000,6900000,16.63
Phosphorus,0.3250,1273.15,404,1.655549e-14,1.570769e-14,5.3974,converged_Deff,6650000,6650000,16.10
Phosphorus,0.3250,1273.15,505,1.645071e-14,1.570769e-14,4.7303,converged_Deff,6000000,6000000,14.53
Phosphorus,0.3250,1273.15,606,1.645775e-14,1.570769e-14,4.7751,converged_Deff,6950000,6950000,16.90
Phosphorus,0.3250,1273.15,707,1.593290e-14,1.570769e-14,1.4338,converged_Deff,6350000,6350000,15.31
Phosphorus,0.3250,1273.15,808,1.577298e-14,1.570769e-14,0.4156,converged_Deff,9100000,9100000,21.89
Phosphorus,0.3500,1273.15,101,1.612547e-14,1.598499e-14,0.8788,converged_Deff,8450000,8450000,20.46
Phosphorus,0.3500,1273.15,202,1.612484e-14,1.598499e-14,0.8749,converged_Deff,7800000,7800000,18.72
Phosphorus,0.3500,1273.15,303,1.668156e-14,1.598499e-14,4.3576,converged_Deff,6900000,6900000,16.71
Phosphorus,0.3500,1273.15,404,1.689056e-14,1.598499e-14,5.6651,converged_Deff,6650000,6650000,16.27
Phosphorus,0.3500,1273.15,505,1.678366e-14,1.598499e-14,4.9963,converged_Deff,6000000,6000000,14.68
Phosphorus,0.3500,1273.15,606,1.679084e-14,1.598499e-14,5.0413,converged_Deff,6950000,6950000,16.83
Phosphorus,0.3500,1273.15,707,1.625537e-14,1.598499e-14,1.6915,converged_Deff,6350000,6350000,15.30
Phosphorus,0.3500,1273.15,808,1.609221e-14,1.598499e-14,0.6707,converged_Deff,9100000,9100000,22.08
Phosphorus,0.3750,1273.15,101,1.645180e-14,1.626719e-14,1.1348,converged_Deff,8450000,8450000,20.56
Phosphorus,0.3750,1273.15,202,1.645116e-14,1.626719e-14,1.1309,converged_Deff,7800000,7800000,18.90
Phosphorus,0.3750,1273.15,303,1.701914e-14,1.626719e-14,4.6225,converged_Deff,6900000,6900000,16.59
Phosphorus,0.3750,1273.15,404,1.723237e-14,1.626719e-14,5.9333,converged_Deff,6650000,6650000,16.07
Phosphorus,0.3750,1273.15,505,1.712331e-14,1.626719e-14,5.2628,converged_Deff,6000000,6000000,14.48
Phosphorus,0.3750,1273.15,606,1.713064e-14,1.626719e-14,5.3079,converged_Deff,6950000,6950000,16.69
Phosphorus,0.3750,1273.15,707,1.658433e-14,1.626719e-14,1.9496,converged_Deff,6350000,6350000,15.54
Phosphorus,0.3750,1273.15,808,1.641786e-14,1.626719e-14,0.9262,converged_Deff,9100000,9100000,22.36
Phosphorus,0.4000,1273.15,101,1.678470e-14,1.655437e-14,1.3913,converged_Deff,8450000,8450000,20.37
Phosphorus,0.4000,1273.15,202,1.678405e-14,1.655437e-14,1.3874,converged_Deff,7800000,7800000,18.92
Phosphorus,0.4000,1273.15,303,1.736352e-14,1.655437e-14,4.8878,converged_Deff,6900000,6900000,16.79
Phosphorus,0.4000,1273.15,404,1.758106e-14,1.655437e-14,6.2019,converged_Deff,6650000,6650000,16.20
Phosphorus,0.4000,1273.15,505,1.746979e-14,1.655437e-14,5.5298,converged_Deff,6000000,6000000,14.50
Phosphorus,0.4000,1273.15,606,1.747727e-14,1.655437e-14,5.5750,converged_Deff,6950000,6950000,16.72
Phosphorus,0.4000,1273.15,707,1.691991e-14,1.655437e-14,2.2081,converged_Deff,6350000,6350000,15.54
Phosphorus,0.4000,1273.15,808,1.675007e-14,1.655437e-14,1.1822,converged_Deff,9100000,9100000,22.03
Phosphorus,0.0000,1373.15,101,1.382622e-13,1.420409e-13,2.6603,converged_Deff,8450000,8450000,20.29
Phosphorus,0.0000,1373.15,202,1.382569e-13,1.420409e-13,2.6641,converged_Deff,7800000,7800000,18.79
Phosphorus,0.0000,1373.15,303,1.430302e-13,1.420409e-13,0.6965,converged_Deff,6900000,6900000,16.66
Phosphorus,0.0000,1373.15,404,1.448222e-13,1.420409e-13,1.9581,converged_Deff,6650000,6650000,16.16
Phosphorus,0.0000,1373.15,505,1.439056e-13,1.420409e-13,1.3128,converged_Deff,6000000,6000000,14.53
Phosphorus,0.0000,1373.15,606,1.439672e-13,1.420409e-13,1.3561,converged_Deff,6950000,6950000,16.70
Phosphorus,0.0000,1373.15,707,1.393760e-13,1.420409e-13,1.8762,converged_Deff,6350000,6350000,15.41
Phosphorus,0.0000,1373.15,808,1.379770e-13,1.420409e-13,2.8611,converged_Deff,9100000,9100000,21.96
Phosphorus,0.0250,1373.15,101,1.408799e-13,1.445485e-13,2.5380,converged_Deff,8450000,8450000,20.50
Phosphorus,0.0250,1373.15,202,1.408745e-13,1.445485e-13,2.5418,converged_Deff,7800000,7800000,18.98
Phosphorus,0.0250,1373.15,303,1.457382e-13,1.445485e-13,0.8230,converged_Deff,6900000,6900000,16.87
Phosphorus,0.0250,1373.15,404,1.475641e-13,1.445485e-13,2.0862,converged_Deff,6650000,6650000,16.01
Phosphorus,0.0250,1373.15,505,1.466301e-13,1.445485e-13,1.4401,converged_Deff,6000000,6000000,14.51
Phosphorus,0.0250,1373.15,606,1.466929e-13,1.445485e-13,1.4835,converged_Deff,6950000,6950000,16.67
Phosphorus,0.0250,1373.15,707,1.420148e-13,1.445485e-13,1.7529,converged_Deff,6350000,6350000,15.25
Phosphorus,0.0250,1373.15,808,1.405893e-13,1.445485e-13,2.7390,converged_Deff,9100000,9100000,21.85
Phosphorus,0.0500,1373.15,101,1.435468e-13,1.471004e-13,2.4157,converged_Deff,8450000,8450000,20.24
Phosphorus,0.0500,1373.15,202,1.435413e-13,1.471004e-13,2.4195,converged_Deff,7800000,7800000,18.95
Phosphorus,0.0500,1373.15,303,1.484971e-13,1.471004e-13,0.9495,converged_Deff,6900000,6900000,16.84
Phosphorus,0.0500,1373.15,404,1.503576e-13,1.471004e-13,2.2142,converged_Deff,6650000,6650000,15.93
Phosphorus,0.0500,1373.15,505,1.494059e-13,1.471004e-13,1.5673,converged_Deff,6000000,6000000,14.47
Phosphorus,0.0500,1373.15,606,1.494699e-13,1.471004e-13,1.6108,converged_Deff,6950000,6950000,16.59
Phosphorus,0.0500,1373.15,707,1.447032e-13,1.471004e-13,1.6296,converged_Deff,6350000,6350000,15.25
Phosphorus,0.0500,1373.15,808,1.432508e-13,1.471004e-13,2.6170,converged_Deff,9100000,9100000,21.83
Phosphorus,0.0750,1373.15,101,1.462640e-13,1.496973e-13,2.2935,converged_Deff,8450000,8450000,20.41
Phosphorus,0.0750,1373.15,202,1.462583e-13,1.496973e-13,2.2973,converged_Deff,7800000,7800000,18.78
Phosphorus,0.0750,1373.15,303,1.513079e-13,1.496973e-13,1.0759,converged_Deff,6900000,6900000,16.54
Phosphorus,0.0750,1373.15,404,1.532036e-13,1.496973e-13,2.3422,converged_Deff,6650000,6650000,16.01
Phosphorus,0.0750,1373.15,505,1.522340e-13,1.496973e-13,1.6945,converged_Deff,6000000,6000000,14.46
Phosphorus,0.0750,1373.15,606,1.522992e-13,1.496973e-13,1.7381,converged_Deff,6950000,6950000,16.70
Phosphorus,0.0750,1373.15,707,1.474422e-13,1.496973e-13,1.5064,converged_Deff,6350000,6350000,15.37
Phosphorus,0.0750,1373.15,808,1.459623e-13,1.496973e-13,2.4951,converged_Deff,9100000,9100000,21.83
Phosphorus,0.1000,1373.15,101,1.490322e-13,1.523401e-13,2.1714,converged_Deff,8450000,8450000,20.43
Phosphorus,0.1000,1373.15,202,1.490264e-13,1.523401e-13,2.1752,converged_Deff,7800000,7800000,18.89
Phosphorus,0.1000,1373.15,303,1.541716e-13,1.523401e-13,1.2023,converged_Deff,6900000,6900000,16.74
Phosphorus,0.1000,1373.15,404,1.561032e-13,1.523401e-13,2.4702,converged_Deff,6650000,6650000,15.92
Phosphorus,0.1000,1373.15,505,1.551152e-13,1.523401e-13,1.8216,converged_Deff,6000000,6000000,14.31
Phosphorus,0.1000,1373.15,606,1.551816e-13,1.523401e-13,1.8652,converged_Deff,6950000,6950000,16.74
Phosphorus,0.1000,1373.15,707,1.502328e-13,1.523401e-13,1.3833,converged_Deff,6350000,6350000,15.25
Phosphorus,0.1000,1373.15,808,1.487248e-13,1.523401e-13,2.3732,converged_Deff,9100000,9100000,21.88
Phosphorus,0.1250,1373.15,101,1.518525e-13,1.550295e-13,2.0493,converged_Deff,8450000,8450000,20.30
Phosphorus,0.1250,1373.15,202,1.518466e-13,1.550295e-13,2.0531,converged_Deff,7800000,7800000,18.96
Phosphorus,0.1250,1373.15,303,1.570891e-13,1.550295e-13,1.3285,converged_Deff,6900000,6900000,16.80
Phosphorus,0.1250,1373.15,404,1.590573e-13,1.550295e-13,2.5981,converged_Deff,6650000,6650000,16.05
Phosphorus,0.1250,1373.15,505,1.580506e-13,1.550295e-13,1.9487,converged_Deff,6000000,6000000,14.40
Phosphorus,0.1250,1373.15,606,1.581183e-13,1.550295e-13,1.9924,converged_Deff,6950000,6950000,16.91
Phosphorus,0.1250,1373.15,707,1.530758e-13,1.550295e-13,1.2602,converged_Deff,6350000,6350000,15.26
Phosphorus,0.1250,1373.15,808,1.515392e-13,1.550295e-13,2.2513,converged_Deff,9100000,9100000,22.04
Phosphorus,0.1500,1373.15,101,1.547258e-13,1.577664e-13,1.9273,converged_Deff,8450000,8450000,20.54
Phosphorus,0.1500,1373.15,202,1.547198e-13,1.577664e-13,1.9311,converged_Deff,7800000,7800000,18.96
Phosphorus,0.1500,1373.15,303,1.600615e-13,1.577664e-13,1.4548,converged_Deff,6900000,6900000,16.74
Phosphorus,0.1500,1373.15,404,1.620669e-13,1.577664e-13,2.7259,converged_Deff,6650000,6650000,16.10
Phosphorus,0.1500,1373.15,505,1.610412e-13,1.577664e-13,2.0757,converged_Deff,6000000,6000000,14.46
Phosphorus,0.1500,1373.15,606,1.611101e-13,1.577664e-13,2.1194,converged_Deff,6950000,6950000,16.75
Phosphorus,0.1500,1373.15,707,1.559722e-13,1.577664e-13,1.1372,converged_Deff,6350000,6350000,15.27
Phosphorus,0.1500,1373.15,808,1.544066e-13,1.577664e-13,2.1296,converged_Deff,9100000,9100000,21.90
Phosphorus,0.1750,1373.15,101,1.576531e-13,1.605516e-13,1.8053,converged_Deff,8450000,8450000,20.10
Phosphorus,0.1750,1373.15,202,1.576470e-13,1.605516e-13,1.8091,converged_Deff,7800000,7800000,18.73
Phosphorus,0.1750,1373.15,303,1.630898e-13,1.605516e-13,1.5810,converged_Deff,6900000,6900000,16.66
Phosphorus,0.1750,1373.15,404,1.651332e-13,1.605516e-13,2.8536,converged_Deff,6650000,6650000,16.01
Phosphorus,0.1750,1373.15,505,1.640880e-13,1.605516e-13,2.2027,converged_Deff,6000000,6000000,14.41
Phosphorus,0.1750,1373.15,606,1.641583e-13,1.605516e-13,2.2464,converged_Deff,6950000,6950000,16.83
Phosphorus,0.1750,1373.15,707,1.589232e-13,1.605516e-13,1.0143,converged_Deff,6350000,6350000,15.71
Phosphorus,0.1750,1373.15,808,1.573280e-13,1.605516e-13,2.0079,converged_Deff,9100000,9100000,22.41
Phosphorus,0.2000,1373.15,101,1.606355e-13,1.633860e-13,1.6834,converged_Deff,8450000,8450000,20.40
Phosphorus,0.2000,1373.15,202,1.606293e-13,1.633860e-13,1.6872,converged_Deff,7800000,7800000,19.22
Phosphorus,0.2000,1373.15,303,1.661751e-13,1.633860e-13,1.7071,converged_Deff,6900000,6900000,16.61
Phosphorus,0.2000,1373.15,404,1.682570e-13,1.633860e-13,2.9813,converged_Deff,6650000,6650000,16.50
Phosphorus,0.2000,1373.15,505,1.671921e-13,1.633860e-13,2.3295,converged_Deff,6000000,6000000,15.14
Phosphorus,0.2000,1373.15,606,1.672637e-13,1.633860e-13,2.3734,converged_Deff,6950000,6950000,16.99
Phosphorus,0.2000,1373.15,707,1.619296e-13,1.633860e-13,0.8914,converged_Deff,6350000,6350000,15.28
Phosphorus,0.2000,1373.15,808,1.603042e-13,1.633860e-13,1.8862,converged_Deff,9100000,9100000,22.01
Phosphorus,0.2250,1373.15,101,1.636740e-13,1.662704e-13,1.5616,converged_Deff,8450000,8450000,20.44
Phosphorus,0.2250,1373.15,202,1.636677e-13,1.662704e-13,1.5654,converged_Deff,7800000,7800000,18.70
Phosphorus,0.2250,1373.15,303,1.693183e-13,1.662704e-13,1.8331,converged_Deff,6900000,6900000,16.46
Phosphorus,0.2250,1373.15,404,1.714397e-13,1.662704e-13,3.1089,converged_Deff,6650000,6650000,15.91
Phosphorus,0.2250,1373.15,505,1.703546e-13,1.662704e-13,2.4564,converged_Deff,6000000,6000000,14.30
Phosphorus,0.2250,1373.15,606,1.704276e-13,1.662704e-13,2.5002,converged_Deff,6950000,6950000,16.65
Phosphorus,0.2250,1373.15,707,1.649925e-13,1.662704e-13,0.7686,converged_Deff,6350000,6350000,15.17
Phosphorus,0.2250,1373.15,808,1.633364e-13,1.662704e-13,1.7646,converged_Deff,9100000,9100000,21.90
Phosphorus,0.2500,1373.15,101,1.667696e-13,1.692057e-13,1.4398,converged_Deff,8450000,8450000,20.10
Phosphorus,0.2500,1373.15,202,1.667631e-13,1.692057e-13,1.4436,converged_Deff,7800000,7800000,18.81
Phosphorus,0.2500,1373.15,303,1.725206e-13,1.692057e-13,1.9591,converged_Deff,6900000,6900000,16.92
Phosphorus,0.2500,1373.15,404,1.746821e-13,1.692057e-13,3.2365,converged_Deff,6650000,6650000,16.00
Phosphorus,0.2500,1373.15,505,1.735765e-13,1.692057e-13,2.5831,converged_Deff,6000000,6000000,14.23
Phosphorus,0.2500,1373.15,606,1.736509e-13,1.692057e-13,2.6270,converged_Deff,6950000,6950000,16.64
Phosphorus,0.2500,1373.15,707,1.681130e-13,1.692057e-13,0.6458,converged_Deff,6350000,6350000,15.31
Phosphorus,0.2500,1373.15,808,1.664256e-13,1.692057e-13,1.6431,converged_Deff,9100000,9100000,21.82
Phosphorus,0.2750,1373.15,101,1.699233e-13,1.721929e-13,1.3181,converged_Deff,8450000,8450000,20.32
Phosphorus,0.2750,1373.15,202,1.699167e-13,1.721929e-13,1.3219,converged_Deff,7800000,7800000,18.81
Phosphorus,0.2750,1373.15,303,1.757832e-13,1.721929e-13,2.0850,converged_Deff,6900000,6900000,16.63
Phosphorus,0.2750,1373.15,404,1.779855e-13,1.721929e-13,3.3640,converged_Deff,6650000,6650000,15.90
Phosphorus,0.2750,1373.15,505,1.768590e-13,1.721929e-13,2.7098,converged_Deff,6000000,6000000,14.51
Phosphorus,0.2750,1373.15,606,1.769347e-13,1.721929e-13,2.7538,converged_Deff,6950000,6950000,16.67
Phosphorus,0.2750,1373.15,707,1.712922e-13,1.721929e-13,0.5231,converged_Deff,6350000,6350000,15.27
Phosphorus,0.2750,1373.15,808,1.695728e-13,1.721929e-13,1.5216,converged_Deff,9100000,9100000,21.65
Phosphorus,0.3000,1373.15,101,1.731363e-13,1.752328e-13,1.1964,converged_Deff,8450000,8450000,20.39
Phosphorus,0.3000,1373.15,202,1.731296e-13,1.752328e-13,1.2002,converged_Deff,7800000,7800000,18.75
Phosphorus,0.3000,1373.15,303,1.791070e-13,1.752328e-13,2.2109,converged_Deff,6900000,6900000,16.66
Phosphorus,0.3000,1373.15,404,1.813510e-13,1.752328e-13,3.4914,converged_Deff,6650000,6650000,15.94
Phosphorus,0.3000,1373.15,505,1.802032e-13,1.752328e-13,2.8364,converged_Deff,6000000,6000000,14.41
Phosphorus,0.3000,1373.15,606,1.802803e-13,1.752328e-13,2.8805,converged_Deff,6950000,6950000,16.71
Phosphorus,0.3000,1373.15,707,1.745311e-13,1.752328e-13,0.4004,converged_Deff,6350000,6350000,15.17
Phosphorus,0.3000,1373.15,808,1.727792e-13,1.752328e-13,1.4002,converged_Deff,9100000,9100000,21.98
Phosphorus,0.3250,1373.15,101,1.764097e-13,1.783264e-13,1.0748,converged_Deff,8450000,8450000,20.23
Phosphorus,0.3250,1373.15,202,1.764029e-13,1.783264e-13,1.0786,converged_Deff,7800000,7800000,18.81
Phosphorus,0.3250,1373.15,303,1.824933e-13,1.783264e-13,2.3367,converged_Deff,6900000,6900000,16.55
Phosphorus,0.3250,1373.15,404,1.847797e-13,1.783264e-13,3.6188,converged_Deff,6650000,6650000,16.10
